ID,PositionX,PositionY,PositionZ
25257,1248.26,11573.4,69.23355583065127
7821,1059.52,3097.77,69.2368369862702
8747,1325.45,7164.16,69.23751137676724
3158,1317.6,5316.3,69.24373310098157
5137,1348.98,6536.88,69.26346286831158
3012,1600.31,4854.77,69.26535143609887
26134,1148.51,11775.8,69.26740808127282
10590,1723.36,7351.44,69.27644257255184
12380,1368.36,7602.55,69.27659105741483
29855,1933.26,13750.8,69.277772633167
3524,1469.93,6437.73,69.28200911751316
2849,1490.99,4376.83,69.28701635037531
3061,1579.27,5056.15,69.29378793465075
4764,1365.21,5625.14,69.29416422173793
27485,1529.33,12439.7,69.29817871058043
21040,1548.2,10066.1,69.30785386688817
15824,1270.77,1703.78,69.30851928886433
15737,1040.01,1345.44,69.30965430253858
14437,1560.58,760.2689999999999,69.311527416502
4808,1493.97,5557.61,69.31336309803805
15804,1505.38,1534.93,69.31664839011015
15744,1568.97,1295.44,69.31712022991378
9869,939.2339999999999,2856.29,69.32311171697826
4347,1680.69,4215.7,69.3259672341197
15364,1362.02,8854.95,69.32622931951758
4804,1583.5,5640.43,69.32749172985386
16379,1504.95,9169.49,69.32845231082595
14447,1705.35,761.539,69.33051029269305
28036,1620.37,12873.6,69.33572441677751
12598,1413.32,8168.05,69.33578491080554
15602,1196.94,467.36300000000006,69.33817288537999
15735,971.049,1274.82,69.33882684562465
12463,1359.39,7822.57,69.3393925930702
5153,1396.82,6574.65,69.34217599113724
13215,1373.83,1907.25,69.34225262220059
12489,1540.37,7889.64,69.35380118619007
11642,1501.42,2369.05,69.35500960002919
10586,1586.57,7357.98,69.35577003908564
3366,1745.71,5967.96,69.3609416355129
29535,2621.69,13712.4,69.36337062629272
15387,1333.72,9120.52,69.36917338889201
3067,1525.85,5000.04,69.37047600029977
4390,1278.26,4280.47,69.381134285219
12388,1278.58,7690.72,69.38525432420674
2973,1158.03,4780.94,69.3863476114225
3125,1446.59,5244.95,69.38757844218442
16866,1175.88,1792.0,69.39377513790723
25741,1474.73,11828.3,69.40467530469564
15402,1429.17,9061.97,69.40790403987872
3214,1312.53,5483.08,69.41607701560696
27587,2255.98,12820.4,69.4198310298258
26928,1989.93,12188.4,69.42038425459315
22539,1357.97,10522.5,69.4241677052411
2879,1285.26,4562.21,69.42736450953052
20487,1246.79,9964.5,69.43059953917465
28030,1170.04,12871.0,69.43197099351319
23396,1487.77,11224.0,69.45240331664958
12689,1370.97,8653.51,69.45336007598668
4751,1188.82,5638.5,69.45410276571138
2915,1791.14,4588.92,69.45828271071179
21033,1443.69,10058.1,69.46197964076109
5148,1371.75,6537.05,69.4621279296306
17517,1249.4,221.653,69.46354132519562
19495,1351.65,9776.12,69.46425490434046
23291,1680.2,10882.7,69.46965624188182
15762,1739.04,1259.67,69.47004578571136
28055,1436.48,12931.2,69.47431252253455
12606,1362.93,8151.28,69.47612440580664
5351,1326.86,6905.28,69.48209767222133
12699,1725.47,8500.01,69.48230002078341
29074,2639.8,13522.6,69.49198474887066
22506,795.7539999999999,10558.3,69.50272165798316
15732,570.645,1307.86,69.50662446802455
28968,941.817,13322.6,69.50684870844638
14500,1670.63,1198.46,69.51404639220432
20522,1566.95,10023.9,69.515013388673
12624,1437.41,8211.69,69.51918575294025
27412,1221.83,12335.9,69.52785123730091
25785,1069.19,11887.2,69.53036068011691
24828,1317.23,11513.9,69.53100734545309
13210,812.674,1923.73,69.53154179994458
3120,1492.8,5124.5,69.53226198242393
26168,2048.69,11754.2,69.53397539847835
24814,1209.49,11483.7,69.53446786138134
23279,1486.46,10787.2,69.53524752319272
2841,1352.72,4327.21,69.53564970953774
3471,1721.73,6213.33,69.53580991447106
23186,1331.3,10629.0,69.5392017442173
14641,853.2489999999999,2057.38,69.53948700361828
28971,1187.75,13275.9,69.54338359631896
26151,1440.22,11741.1,69.54822817157788
25709,1049.33,11813.1,69.55030609885
28937,1536.97,13219.9,69.55371255721728
16860,1097.24,1766.13,69.55489311440591
25727,1366.94,11827.3,69.56451398120652
29954,2040.66,13828.1,69.56531902036478
26824,1423.95,12145.8,69.57069888221459
10606,1770.4,7356.51,69.59077785404372
25790,1299.71,11955.0,69.59200182596335
16615,1505.18,297.113,69.59741185629775
3064,1526.54,5097.0,69.60454754331298
12632,1663.91,8155.13,69.61066988734792
3048,1312.1,5032.68,69.61117853251857
10557,1396.04,7285.2,69.61229026772436
27541,2139.87,12409.4,69.61558600254142
6998,1651.5,6981.08,69.61817595878932
26903,1726.07,12275.2,69.6184179896083
3024,1850.77,4830.98,69.63233596926868
14147,1702.88,8661.69,69.63353348794209
4323,1282.28,4111.59,69.64010445061015
25765,899.6310000000001,11865.3,69.65601486108541
25827,1423.99,12013.1,69.65823443683165
27500,1679.69,12529.3,69.65867782228467
24822,1260.23,11493.9,69.660364857891
3473,1634.03,6287.04,69.6653156963043
22502,817.78,10473.1,69.66728758092975
25697,2062.1,11618.1,69.6711085265636
29953,1985.25,13831.7,69.67181022449171
6949,1406.89,6893.53,69.67647171396511
6940,1341.28,6948.3,69.68174597382897
10638,1329.55,7495.16,69.68619840748431
4389,1299.16,4267.79,69.68938173274304
12344,1485.13,7572.1,69.6901373542633
3029,1164.51,4945.85,69.69633190859727
4294,1432.76,3895.98,69.70028197428974
2852,1467.29,4411.97,69.70364881001295
2819,1147.19,4406.33,69.70364881001295
4350,1646.03,4073.57,69.72116613036314
12528,1266.23,8034.14,69.72156517562857
17490,1599.08,146.947,69.72354308925206
10603,1796.78,7260.27,69.73041079787824
27505,1623.82,12411.2,69.73045721296543
10594,1687.54,7268.88,69.73564855838964
27507,1613.57,12427.2,69.73650306614559
10551,1272.53,7336.05,69.73701708457783
12299,1324.85,7483.6,69.73781902869008
2978,1171.8,4918.51,69.7395203311989
16648,1647.71,440.504,69.74302307068713
27461,2171.58,12331.8,69.75578049672207
16411,1397.5,9287.99,69.75622848753093
29634,1958.85,14035.8,69.75731619822277
16779,1635.87,1308.35,69.75916970899313
15761,1671.03,1259.07,69.76063698325419
19466,1406.6,9667.84,69.76698730632232
23374,1391.88,11205.1,69.76867309915086
15674,1712.4,880.801,69.76970423836963
23410,1594.48,11180.5,69.7738228748551
3501,1343.73,6438.52,69.78671364495872
14120,1668.48,8647.81,69.79116217663356
16638,1354.11,433.852,69.79675678848666
3463,1577.12,6236.45,69.80099936162914
23353,1686.16,11010.3,69.80354880042728
13936,1404.27,7847.29,69.80580747556807
12424,1236.47,7875.08,69.81407000925114
4236,1087.88,3750.61,69.82092201407917
8775,1556.07,7143.95,69.82225777586726
7863,1153.33,3205.54,69.82322453455042
24771,1378.36,11404.9,69.82460888380416
8785,1596.16,7142.01,69.82612851670862
4194,1113.83,3695.35,69.83285584733984
12567,1736.49,8044.47,69.8403374668739
29919,1601.07,13825.5,69.8470054312816
13237,1449.67,1968.04,69.84960901752356
27484,1491.18,12436.9,69.85439720315973
10519,1533.36,7229.74,69.85930634869557
2848,1568.3,4370.22,69.85989114993612
23218,1617.46,10601.6,69.8625623794149
12313,1251.47,7557.15,69.87036838262073
23381,1344.29,11270.6,69.87235477354271
15663,1581.61,874.211,69.8735342898584
5877,1580.19,3322.32,69.87361223826377
14498,1645.61,1172.36,69.87677809327813
23425,1208.84,11310.4,69.8804241305018
25812,1679.68,11937.7,69.88112048508337
17526,1493.86,185.298,69.8821073913278
26124,958.255,11802.9,69.8843542739318
16614,1446.74,263.058,69.8869112822157
4923,1740.06,5936.91,69.8875153181214
24807,919.1260000000001,11495.4,69.88884459229712
11684,1357.8,2476.99,69.9029197445465
16812,767.814,1763.58,69.9059115140949
24172,1405.49,11478.3,69.91215885090998
12589,1300.65,8177.86,69.91980449179357
6948,1299.95,6891.31,69.92156424403619
21580,1585.3,10280.7,69.9332740916327
29916,1623.79,13792.1,69.93400599942387
4945,1326.19,6111.15,69.93629205716704
21039,1513.75,10053.9,69.93911368541009
5980,1368.0,3612.1,69.94166032283412
13958,1563.54,7839.32,69.941811815233
20034,1812.24,9884.1,69.94263024861303
15839,1192.2,1889.67,69.9519483404881
4820,1671.64,5597.3,69.95427782417947
3311,1650.2,5761.2,69.9547433295026
24819,1156.13,11531.3,69.96195702399322
24803,746.585,11553.7,69.96195702399322
26135,1186.28,11793.0,69.96350963449936
12392,1351.43,7615.65,69.96625330163894
15751,1558.99,1288.36,69.96929794706126
3372,1129.38,6163.45,69.97225212227069
29866,1987.66,13683.1,69.97787801067975
26119,964.993,11682.9,69.98166418882039
27508,1735.32,12487.0,69.98185874192129
23376,1263.01,11236.5,69.98826652892234
15630,1534.12,658.737,69.99160638567392
6929,1745.78,6859.56,70.005462693738
29956,2037.29,13882.3,70.00597526872704
23890,1645.33,10711.7,70.00768440162152
14084,1240.9,8428.55,70.01132233975503
28976,1349.65,13313.6,70.01782543289656
4531,1314.55,4821.44,70.02145516684702
28059,1502.65,12928.9,70.02225584397927
16391,1302.92,9184.56,70.02449880420738
5208,1592.3,6597.24,70.02554321268191
3494,1249.33,6390.86,70.02753103882647
24169,1358.05,11386.8,70.0283385935272
18126,1727.13,9431.77,70.03951541486441
10641,1339.82,7475.04,70.05306082232948
14744,1839.41,2180.58,70.05505573394366
29026,2998.59,13255.3,70.0640782276748
13934,1404.24,7833.34,70.069655894518
23439,1321.76,11319.1,70.07206104910546
13233,930.5369999999999,1959.79,70.0767053770733
7086,1632.0,7070.71,70.07685512737369
4809,1460.4,5559.76,70.07861200550715
12314,1290.11,7587.57,70.08015146218658
14105,1380.75,8552.83,70.08364848318293
27417,1394.21,12340.2,70.0915141355991
4353,1236.09,4239.32,70.10037314558117
28543,1586.02,13124.3,70.11079868285604
15432,1451.89,9205.53,70.11142566772511
27526,1807.49,12464.9,70.11614318247103
2842,1352.26,4351.64,70.1166032187346
12339,1425.35,7551.49,70.11856943470637
26836,1755.79,12066.4,70.11953693987185
5070,1272.14,6464.16,70.11955711802929
26874,1382.66,12302.9,70.12867536745121
10504,1304.44,7222.4,70.12891481840065
14507,1648.59,1164.59,70.13488971921367
15684,1693.72,994.1210000000001,70.1438462707523
26248,1030.34,12010.5,70.15342576836088
26138,1174.71,11767.2,70.16023398649813
10562,1351.01,7387.61,70.16487310863805
29073,2502.76,13524.6,70.16513286450457
23180,1138.38,10742.0,70.16683390496513
2999,1444.77,4854.2,70.1695020987451
26808,1135.17,12153.9,70.17363825472981
23413,1862.79,11142.0,70.17546671716104
28544,1582.2,13153.4,70.17571400218067
15750,1551.96,1280.62,70.17689806122833
29528,2475.54,13622.9,70.17850564368946
14098,1406.39,8496.77,70.18070431096264
6976,1531.53,6978.47,70.18116484893662
8786,1609.1,7152.51,70.1848229538693
20516,1471.06,9985.26,70.18916997353655
8829,1282.22,7323.16,70.19010431935305
26888,1523.67,12275.0,70.19179999151423
2926,1372.43,4734.82,70.19623195837956
27996,784.997,12682.3,70.20100731850528
12596,1266.42,8257.67,70.20101884401642
10634,1242.95,7427.91,70.20116402762025
5982,1328.84,3641.56,70.2046203932625
26807,1215.66,12092.6,70.20627473983704
29886,2608.28,13663.9,70.20707186299161
4955,1360.37,6141.08,70.20778351160554
5192,1466.89,6617.44,70.20879190808935
5118,1803.49,6362.46,70.21261666289983
15339,1363.46,8809.05,70.21532224581009
2901,1512.15,4587.87,70.2156860701879
24139,1029.05,11396.8,70.21771258903175
28638,2955.73,13382.5,70.24420501809665
3268,1367.08,5811.83,70.25063323227835
4818,1650.13,5607.27,70.25747993371206
24137,950.546,11376.5,70.26061763488825
5933,1716.92,3532.38,70.26167939915898
15734,987.957,1264.44,70.26184763624718
26287,1786.26,12037.6,70.26199712981915
23379,1338.48,11148.8,70.26513579248395
25783,947.97,11965.6,70.26521484313956
15769,1685.23,1272.07,70.26992641427489
25798,1421.58,11875.7,70.26995678037872
3449,1339.89,6342.8,70.27500850138219
23139,871.275,10752.1,70.27543003665852
18806,1147.18,9468.69,70.28096145819636
24159,1078.48,11394.1,70.28428938432636
23400,1558.94,11197.3,70.28583937668577
4893,1366.08,5916.73,70.294003385508
3447,1306.71,6310.24,70.29436237570667
7803,1485.06,2960.92,70.29956187847809
3264,1402.49,5751.98,70.30388213906612
4803,1478.61,5615.85,70.30454038487075
21084,1488.43,10165.9,70.30679034037007
12599,1335.0,8182.55,70.3139289136289
28041,2237.85,12724.0,70.31460591908505
4276,1374.13,4026.69,70.31747266759862
3266,1309.7,5793.78,70.31757289964918
12418,1683.49,7634.1,70.31986452407993
3313,1654.83,5772.79,70.32724637055135
24789,1567.22,11409.4,70.32764857890973
15382,1320.22,9023.91,70.33058663171832
4359,1183.19,4253.89,70.33386277737178
27519,1746.56,12449.9,70.33957692087162
3267,1366.26,5804.35,70.343596575774
27549,1261.11,12539.6,70.35208273960043
11731,1348.85,2716.92,70.35329261549167
15365,1396.04,8870.45,70.3543546373059
3277,1351.61,5654.16,70.35566220465908
26800,729.1080000000001,12178.8,70.36089579121236
15376,1762.82,8933.54,70.36238833113724
11632,1226.09,2454.55,70.36523594046679
4810,1478.49,5594.96,70.36590448815787
13299,1683.16,2254.09,70.37182669235806
4191,1093.73,3661.28,70.37595605250787
3197,1626.53,5425.33,70.37736767728747
3049,1337.14,5045.34,70.3788706619026
27504,1718.01,12392.6,70.37991863298538
26799,857.808,12175.2,70.38201506224428
2914,1789.12,4500.24,70.38436045127179
3305,1601.91,5759.52,70.38692424488637
28071,1661.23,12931.8,70.387105909234
28995,1828.56,13297.0,70.40496464100848
13238,1478.39,2003.51,70.40898784114316
27502,1638.29,12386.6,70.41779073559567
11750,976.327,2926.48,70.43773086958048
12601,1315.92,8228.79,70.45845635735127
3492,1332.93,6367.56,70.46691497832839
14687,924.757,2229.64,70.47086659622613
23052,1154.03,10556.2,70.47461289220732
12604,1302.44,8267.02,70.47957250277598
27532,2025.87,12506.7,70.48352819349158
26123,936.05,11790.4,70.48965997238965
14094,1747.58,8445.12,70.48990124644011
4563,1479.81,4833.52,70.50281508729292
6885,1381.47,6874.87,70.50970063948922
6008,1600.79,3562.44,70.5124063538094
2840,1284.96,4324.26,70.51273261745018
29497,1997.99,13613.6,70.51299978974362
18831,1136.09,9557.31,70.52204451805352
2817,1233.73,4309.35,70.52325253737943
2985,1394.9,4780.47,70.53973828940633
15703,1433.92,1215.09,70.54227879871766
6092,1411.67,3958.6,70.54394693093838
15617,1515.15,523.981,70.54631887863441
3387,1385.63,6009.85,70.54645601751258
24784,1412.87,11465.8,70.54786096908789
4265,1146.28,3939.02,70.55379667077152
15743,1582.43,1290.92,70.55847751635616
29864,2048.71,13629.9,70.55899273482605
28560,1594.96,13147.2,70.55916728377252
12505,1198.29,8112.15,70.55990926154958
15793,1155.55,1423.63,70.56175624976818
5947,1067.8,3568.96,70.57022628799629
15778,1644.48,1327.87,70.58132796851359
27528,2110.13,12375.6,70.58384533934851
5940,1653.88,3486.78,70.58419229066347
10611,1800.39,7409.52,70.58503052653546
24785,1432.51,11474.3,70.5882723506835
14518,1776.76,1154.53,70.59156000523687
29024,2493.23,13293.3,70.59226486811482
23053,1087.0,10570.4,70.59670170840731
10642,1244.83,7477.27,70.60112941782111
12642,1249.9,8339.96,70.60605134701285
14732,1502.65,2253.19,70.6136263354389
12520,1253.37,8062.29,70.61550808074236
29628,1892.39,14023.9,70.62303458927636
29448,2080.12,13567.6,70.62493933419863
26856,2163.28,12074.9,70.62682164875892
5952,1216.84,3705.6,70.62737738501328
6959,1305.09,6992.96,70.62971098169416
28072,1736.79,13025.5,70.6301592716787
3548,1726.48,6411.81,70.64095642828288
4363,1193.84,4293.2,70.6435761660643
3124,1497.58,5182.47,70.64451542184203
26931,1955.1,12206.1,70.6449495454828
27530,2053.38,12485.4,70.64522387823695
7794,1000.36,3001.03,70.64633059132514
2943,1495.0,4754.55,70.6557308363424
3102,1322.87,5262.61,70.65732761144542
6962,1325.85,7028.06,70.6580724721761
29496,2061.19,13613.2,70.66143156705519
6021,1098.48,3715.28,70.67540026486098
20518,1581.3,10011.9,70.68364027612891
15337,1393.17,8711.41,70.68485112554478
24123,1774.5,11300.5,70.68508475978406
15654,1621.39,612.882,70.68687675072438
12405,1514.26,7706.98,70.68786950903734
4271,1192.84,3982.18,70.69539430987626
10643,1292.53,7486.72,70.69636056383862
6895,1375.12,6854.51,70.70133470564873
3219,1409.17,5515.12,70.70428092579051
3523,1413.75,6400.51,70.70519327755562
3177,1481.4,5407.97,70.70817671707371
5959,1073.12,3532.91,70.7081986720759
14121,1649.6,8541.89,70.71044303426065
27486,1496.67,12445.1,70.7144198180446
24808,912.938,11525.2,70.71851312631922
15749,1578.3,1271.98,70.72470449456306
8746,1307.57,7159.4,70.72941958437045
26916,1940.9,12294.9,70.72967439238481
12456,1284.01,7906.11,70.73539258584711
22512,1046.04,10522.6,70.73614041435843
12465,1316.08,7874.56,70.73713198164242
15736,1045.17,1298.33,70.74159648498467
23242,835.322,10816.9,70.74280759655142
6011,1661.53,3620.58,70.7459655184157
7816,1877.36,2979.25,70.74648843521548
26837,1681.32,12078.8,70.75035730325472
27544,2264.03,12476.8,70.75667996389318
17520,1389.8,226.83900000000003,70.75897538098764
14520,1799.4,1192.29,70.76158591755947
3127,1449.5,5179.74,70.76279601772339
5915,1237.84,3377.99,70.7655594190881
3140,1763.2,5280.58,70.76574050442406
6852,1230.72,6880.18,70.77360929988103
2986,1411.49,4791.85,70.78315926818763
5169,1285.91,6622.28,70.78719385708725
6832,1652.17,6639.68,70.78885101098562
3483,1768.8,6232.83,70.78946072325202
20512,1448.33,10001.4,70.795747434837
23147,909.191,10772.9,70.79973930130882
12406,1568.67,7620.59,70.81108158561251
23402,1456.29,11210.3,70.81139661787752
5922,1565.74,3515.85,70.81193449978812
18840,1314.25,9566.7,70.81311763278833
16850,987.564,1803.57,70.81940901960924
28436,1168.25,12692.8,70.82412592513694
5238,1273.97,6803.7,70.82446709322106
18810,1151.09,9464.58,70.8291446002219
14099,1376.84,8497.18,70.83156539950046
5084,1257.75,6499.8,70.83638063583399
23131,788.398,10761.1,70.8417556420374
15618,1483.99,472.464,70.84990802196859
23179,1215.18,10729.3,70.85211294289192
6921,1639.09,6735.7,70.86319357501849
24769,1300.66,11474.1,70.86648917013056
4575,1847.75,4822.26,70.8666534941594
15607,1333.24,518.047,70.86975333489917
10532,1198.97,7385.48,70.87122240860369
5981,1282.24,3621.39,70.8738629214679
11708,1050.61,2706.22,70.87792657898973
3091,1380.67,5168.88,70.87985407514604
5076,1258.47,6534.06,70.88214903735367
20031,1781.09,9834.43,70.89633255331053
16818,1100.99,1725.75,70.89852052406269
6916,1658.18,6781.94,70.90021683447844
28563,1800.15,13085.2,70.90365676542959
20479,871.268,9986.9,70.90590747953296
6907,1446.08,6732.88,70.90861945554548
21575,931.909,10380.9,70.90978063620076
10579,1315.55,7388.33,70.91099806134696
10595,1660.92,7352.64,70.91209176853455
23317,900.768,11122.8,70.91807821420105
26935,2082.1,12228.0,70.92033916598487
4192,1154.64,3666.78,70.92460447340606
27588,2244.51,12781.7,70.93152282774624
26256,1306.96,12033.9,70.93725803645002
21055,970.102,10184.2,70.93794469435515
5154,1283.29,6600.21,70.94013909292937
3272,1328.35,5727.39,70.94053476184844
2959,1691.92,4641.16,70.94147151002635
3142,1733.95,5209.97,70.94511906059617
4273,1385.62,4037.97,70.94676572489725
11631,1203.79,2400.36,70.9478800586299
28058,1568.47,12924.3,70.94841370193345
27529,2062.06,12473.5,70.9487067138793
12419,1616.6,7656.87,70.94924158195876
9903,1648.61,2910.49,70.94991924820512
9875,957.1489999999999,2875.43,70.95554942721618
15664,1515.72,735.847,70.97000313797452
3472,1650.06,6233.74,70.9728167679228
3139,1765.38,5233.95,70.98256622111711
8749,1291.9,7197.09,70.98738202255845
23354,1764.35,11022.0,70.98933936374718
2851,1433.8,4412.96,70.9969990092051
3196,1614.2,5421.08,70.9997994930249
29547,2911.78,13633.8,71.00010688993493
14653,1190.87,2114.02,71.01971162471887
28069,1619.84,12915.5,71.02058184670915
14110,1371.18,8542.82,71.02134873104481
20500,1322.59,10017.1,71.02143315746655
3143,1790.1,5179.15,71.02304389212388
12602,1410.74,8233.77,71.03290574690593
27437,1611.37,12325.0,71.03711254968402
4564,1467.28,4909.44,71.0427309832034
23208,1517.52,10619.6,71.0449377759783
5906,1219.1,3498.89,71.0488716603346
3334,1344.95,5867.04,71.05531953715315
19475,1816.33,9682.63,71.06760872439582
23401,1418.52,11201.4,71.06835516250251
2886,1301.69,4450.86,71.0691246135739
7804,1584.25,3002.13,71.0727804333116
23332,1560.86,11051.8,71.0749261098774
26914,1921.61,12263.3,71.07685982473147
14486,1467.32,1197.98,71.08466441532914
28060,1588.78,12943.8,71.08473130873195
13211,911.529,1933.21,71.08571533278264
12312,1287.74,7534.92,71.08972477008966
4742,1603.67,5377.77,71.09267440467866
29499,1958.14,13653.5,71.09836454533826
27481,1462.78,12479.4,71.10044813170049
14633,1288.08,1836.38,71.1071296411876
3452,1282.43,6355.63,71.11704767465334
2863,1783.38,4366.26,71.12223194774421
7845,1469.28,3036.51,71.12918870335636
23232,1721.58,10749.8,71.13109266051771
18847,1425.12,9609.22,71.13145244762588
26868,886.212,12234.0,71.13342344248201
18116,1361.73,9382.57,71.14047801912793
6882,1258.99,6863.51,71.1413360564177
12441,1255.87,7802.17,71.14489533952487
28039,1671.08,12880.3,71.14667974219833
7033,1306.41,7081.3,71.17047228178278
29867,2024.93,13686.2,71.1711037366335
25681,1202.83,11612.7,71.17227171802541
14129,1404.76,8667.68,71.17330545144345
4400,1403.26,4287.95,71.17384706692819
3495,1289.3,6410.5,71.17603157827712
25256,1404.01,11559.0,71.17623249188141
29848,1592.68,13677.4,71.18291785273203
11739,1570.4,2665.08,71.18363990775933
5019,1348.46,6194.62,71.18371957224723
3491,1299.09,6366.41,71.18501609290551
25280,1468.08,11565.4,71.18839956909156
14632,1305.9,1813.17,71.18968316848296
18852,1699.55,9540.43,71.19680296999378
5092,1333.2,6518.16,71.20041163578611
14151,1754.36,8719.19,71.20317012187652
4962,1323.34,6118.22,71.2048124735952
15673,1656.98,871.5880000000001,71.2058982985496
13209,820.059,1922.32,71.20770581168131
15794,1094.43,1435.68,71.20779089996249
2902,1514.28,4425.25,71.2222764288081
3273,1302.19,5727.73,71.23040597374072
3549,1684.43,6423.78,71.23198714951835
10552,1313.71,7339.62,71.23254723486754
26150,1458.35,11829.8,71.2327561679016
26230,1435.37,12007.7,71.23384321897021
18112,1351.57,9424.06,71.23417540849607
25776,905.757,11905.7,71.23461516798672
3422,1637.16,6071.71,71.23689745944874
25285,1549.04,11573.1,71.24112357033586
23333,1516.05,11069.6,71.2422308046603
4728,1567.55,5319.95,71.24331729537296
10640,1249.32,7459.56,71.24478516361445
5152,1265.76,6569.3,71.24683327008317
14104,1397.08,8542.73,71.24840738625718
23830,1172.47,10655.1,71.2496197391225
3128,1513.4,5226.75,71.25282441061321
5164,1360.83,6559.65,71.27900237246368
14072,1206.86,8450.55,71.28213104548479
14002,1278.17,7964.56,71.2921781362743
14439,1563.39,768.9760000000001,71.2995522685086
4316,1184.42,4095.01,71.30488510070747
28948,1725.89,13121.6,71.3109772610669
16642,1529.9,495.278,71.31178062916412
28614,2039.47,13359.1,71.31495546891718
3482,1779.73,6213.12,71.31783992916154
18136,1796.97,9438.82,71.31897576685841
16620,1416.12,304.769,71.32348072327129
3274,1357.5,5749.69,71.32633109669727
29978,2355.33,13889.2,71.32714961825951
29045,1904.78,13499.9,71.32984791833857
18841,1277.44,9599.85,71.33442630260757
9858,1476.86,2808.05,71.33712431208893
3390,1279.18,6130.69,71.33734009090192
2927,1358.7,4739.81,71.34192551683091
23318,884.557,11046.7,71.34272979938147
12345,1500.38,7594.15,71.35563258594685
4297,1420.36,4028.12,71.35680398036995
28454,1887.73,12656.8,71.3613771632569
3384,1394.8,6081.52,71.36389697391104
9861,1533.29,2798.93,71.36516921502074
4288,1377.07,3980.48,71.37140670225767
12668,1632.09,8319.59,71.37270399423554
18130,1743.11,9442.99,71.3739562189834
16771,1572.52,1361.73,71.37848544360233
26144,1269.26,11699.9,71.38234766624439
20995,1153.72,10061.0,71.38691217827974
23322,1218.31,11005.1,71.38828403522498
26865,736.867,12246.5,71.39136756666268
25247,1060.67,11570.3,71.39523988166515
10527,1232.42,7246.82,71.39626268518816
9888,1254.78,2886.84,71.40124315317567
15362,1345.58,8835.12,71.40213074688651
19498,1323.47,9775.8,71.40759845693809
6824,1498.99,6709.84,71.40801767182558
20030,1786.98,9811.17,71.40903972879885
6798,1247.24,6609.23,71.41901140007623
4237,1173.98,3782.2,71.41930663054444
27512,1652.29,12405.7,71.4232961034242
2782,1149.02,4173.78,71.43252872776304
10565,1401.16,7266.18,71.43954623648087
5928,1631.45,3412.67,71.44200870784788
23367,833.806,11229.2,71.44255509212664
10496,1381.28,7232.43,71.44772251358462
7087,1671.67,7090.43,71.44903082835336
15704,1575.75,1109.96,71.45157870792399
3095,1394.65,5123.91,71.4520929817323
23157,1141.37,10624.1,71.4537919377124
27501,1626.16,12384.8,71.45636031871618
4338,1269.22,4067.2,71.45718141352867
3312,1707.21,5767.23,71.45993540188252
23150,885.706,10734.1,71.46062574979403
26131,1174.52,11678.0,71.465498608466
5006,1334.09,6197.66,71.4657761619635
4396,1339.35,4290.86,71.47264585728428
7012,1646.51,7061.29,71.48631606543071
23292,1763.03,10899.5,71.49651946971943
3215,1326.76,5485.11,71.49810682716458
28600,1817.13,13363.7,71.49947121240062
23335,1427.44,11121.2,71.5028216208839
15388,1366.24,9034.11,71.51072504645256
28627,2121.28,13361.5,71.51344967781601
15768,1600.25,1268.25,71.51495587254807
6975,1537.05,6953.15,71.51787202611672
12490,1555.83,7935.5,71.5269397315076
25710,891.715,11815.7,71.52756972679948
2979,1156.28,4944.38,71.5332794832537
14130,1383.02,8703.82,71.5353069159411
17510,1181.82,234.58700000000002,71.53902845730981
4765,1294.34,5626.53,71.54284990753013
6911,1462.82,6826.78,71.54456172141421
28033,1519.91,12883.5,71.54559647472108
2931,1395.33,4696.32,71.54910618513614
13248,1545.72,2048.99,71.54969949513747
2923,1340.74,4708.64,71.55062647036013
4362,1151.92,4293.72,71.55151349215014
23136,736.95,10702.9,71.55401582182648
26867,749.6210000000001,12275.7,71.5542397942083
21069,1356.61,10141.4,71.5551060852109
29881,2334.64,13765.9,71.56695435411272
3265,1366.58,5760.1,71.56768298546992
2794,1338.11,4156.22,71.5709913899158
16656,1491.67,579.606,71.57151205666193
15415,1396.23,9243.06,71.57770123814113
5036,1430.06,6290.45,71.58028833581102
28981,1549.6,13319.5,71.58093139706142
21081,1537.23,10193.5,71.59816536727385
15675,1713.19,866.14,71.60032475952147
16621,1446.48,308.66900000000004,71.60289370183754
6866,1322.54,6745.99,71.60709352391888
11664,923.215,2562.23,71.61036199366104
12518,1340.16,8121.94,71.61285935321978
7843,1497.57,3167.07,71.61315132423567
23469,2110.07,11353.8,71.61610707899726
12522,1284.33,8108.38,71.61728471287836
2867,1146.56,4527.02,71.6221627738444
26108,864.71,11710.3,71.62563361226186
25669,916.3489999999999,11650.4,71.62947245766568
27433,1600.95,12339.5,71.63465682438273
18286,1422.02,111.40100000000001,71.64082889003048
27423,1529.47,12305.2,71.642357137201
18096,1046.73,9361.72,71.64795898112924
26167,2064.99,11743.9,71.6483594118061
29004,1837.75,13408.9,71.6593161353034
15338,1370.63,8723.16,71.66029657743734
26130,1073.34,11821.7,71.66254460918643
6013,1712.76,3539.07,71.66322074063973
26862,862.83,12221.2,71.6655110802846
29966,2167.23,13860.8,71.66637005935577
20041,855.112,9914.11,71.66675646362076
21067,1394.31,10117.6,71.6747753115371
16418,1386.52,9264.55,71.6779155612055
26851,1771.73,12135.0,71.67791823571905
29937,1794.68,13849.0,71.67796710224118
10544,1304.87,7244.99,71.68484803513248
